,CustomerID,AccountBalance,LastLogin,Name,Age,Address,SuspiciousFlag,TransactionID,Amount,AnomalyScore,TransactionAmount,FraudIndicator,Category,Timestamp,MerchantID,MerchantName,Location
251,1239,8704.182255178053,2022-08-27,Customer 1239,40,Address 1239,0,610,90.60563652231846,0.5122600501751468,90.01981973137339,0,Other,2022-01-26 09:00:00,2146,Merchant 2146,Location 2146
252,1240,1883.4867347636705,2022-08-28,Customer 1240,43,Address 1240,0,121,32.34210737065556,0.7459715350697309,95.08638384399995,0,Retail,2022-01-06 00:00:00,2794,Merchant 2794,Location 2794
253,1240,1883.4867347636705,2022-08-28,Customer 1240,43,Address 1240,0,448,62.874333971672,0.0469248431029969,59.631169460802525,0,Online,2022-01-19 15:00:00,2079,Merchant 2079,Location 2079
254,1242,5765.640647310825,2022-08-30,Customer 1242,32,Address 1242,0,918,23.12363510526152,0.8719082869819983,71.52949764480569,0,Travel,2022-02-08 05:00:00,2423,Merchant 2423,Location 2423
255,1244,8723.861426511972,2022-09-01,Customer 1244,46,Address 1244,0,250,60.55808100557361,0.8702311777696006,21.65134654738703,0,Retail,2022-01-11 09:00:00,2040,Merchant 2040,Location 2040
256,1244,8723.861426511972,2022-09-01,Customer 1244,46,Address 1244,0,398,40.36412587140183,0.4686762984940886,35.656275622613975,0,Online,2022-01-17 13:00:00,2907,Merchant 2907,Location 2907
257,1244,8723.861426511972,2022-09-01,Customer 1244,46,Address 1244,0,662,92.69624970525254,0.5164229509412711,91.52325525262846,0,Online,2022-01-28 13:00:00,2385,Merchant 2385,Location 2385
258,1244,8723.861426511972,2022-09-01,Customer 1244,46,Address 1244,0,807,51.93353981623281,0.8243761263303714,23.79471541177682,0,Retail,2022-02-03 14:00:00,2929,Merchant 2929,Location 2929
259,1249,5944.205812014155,2022-09-06,Customer 1249,26,Address 1249,0,866,34.44668007158171,0.1290055257416732,42.57270708499616,0,Online,2022-02-06 01:00:00,2395,Merchant 2395,Location 2395
260,1251,1820.9385858995977,2022-09-08,Customer 1251,34,Address 1251,0,26,52.593928648769634,0.4870702896864038,95.19370554798026,0,Other,2022-01-02 01:00:00,2753,Merchant 2753,Location 2753
261,1252,9182.87387648701,2022-09-09,Customer 1252,53,Address 1252,0,746,24.962467028590897,0.6118703895885295,77.5959905452458,0,Other,2022-02-01 01:00:00,2843,Merchant 2843,Location 2843
262,1253,5185.762081850918,2022-09-10,Customer 1253,62,Address 1253,0,263,27.336940402644966,0.2175426414356537,11.86341116322519,0,Food,2022-01-11 22:00:00,2509,Merchant 2509,Location 2509
263,1255,5672.324719130025,2022-09-12,Customer 1255,32,Address 1255,0,454,82.94038053812939,0.8019799729662566,63.639157092267126,0,Retail,2022-01-19 21:00:00,2371,Merchant 2371,Location 2371
264,1260,4878.415267175985,2022-09-17,Customer 1260,64,Address 1260,0,552,30.561099365798057,0.8539408620605459,42.93345792371143,0,Retail,2022-01-23 23:00:00,2325,Merchant 2325,Location 2325
265,1263,3583.3826875795057,2022-09-20,Customer 1263,21,Address 1263,0,627,96.58421668519038,0.1142094134989581,99.13454677927696,0,Online,2022-01-27 02:00:00,2292,Merchant 2292,Location 2292
266,1263,3583.3826875795057,2022-09-20,Customer 1263,21,Address 1263,0,810,31.85157143386876,0.65710728052199,36.35341931075458,0,Retail,2022-02-03 17:00:00,2227,Merchant 2227,Location 2227
267,1264,6025.002661070012,2022-09-21,Customer 1264,23,Address 1264,0,360,41.70586082062327,0.2031701732377904,16.47168996025796,0,Online,2022-01-15 23:00:00,2534,Merchant 2534,Location 2534
268,1264,6025.002661070012,2022-09-21,Customer 1264,23,Address 1264,0,570,80.89642698729558,0.7705794406270359,45.70892854469648,0,Travel,2022-01-24 17:00:00,2129,Merchant 2129,Location 2129
269,1265,7502.562160892314,2022-09-22,Customer 1265,47,Address 1265,0,515,25.03864028565554,0.8925939828354749,45.52564850769525,0,Food,2022-01-22 10:00:00,2268,Merchant 2268,Location 2268
270,1266,1773.8085062866285,2022-09-23,Customer 1266,50,Address 1266,0,457,73.61390202453833,0.071081058330728,47.84000801700508,0,Online,2022-01-20 00:00:00,2060,Merchant 2060,Location 2060
271,1266,1773.8085062866285,2022-09-23,Customer 1266,50,Address 1266,0,508,14.139387559786153,0.2106717023337655,91.6641527939692,0,Online,2022-01-22 03:00:00,2772,Merchant 2772,Location 2772
272,1268,5840.971694574231,2022-09-25,Customer 1268,40,Address 1268,0,578,62.16550879121196,0.4535346052163812,77.29106098329157,0,Travel,2022-01-25 01:00:00,2748,Merchant 2748,Location 2748
273,1269,9261.10996968282,2022-09-26,Customer 1269,34,Address 1269,0,748,97.69235336466316,0.1179434994362348,57.80991603048806,0,Retail,2022-02-01 03:00:00,2285,Merchant 2285,Location 2285
274,1271,9084.791658545855,2022-09-28,Customer 1271,23,Address 1271,0,160,99.24329385724016,0.799903050684708,20.433902723174075,1,Food,2022-01-07 15:00:00,2783,Merchant 2783,Location 2783
275,1272,5815.458023742309,2022-09-29,Customer 1272,48,Address 1272,0,368,39.31159079569777,0.8904604827989656,24.225467946636424,0,Online,2022-01-16 07:00:00,2221,Merchant 2221,Location 2221
276,1273,7120.616916284161,2022-09-30,Customer 1273,61,Address 1273,0,803,53.258294604800966,0.979642138760861,66.58636376896106,0,Other,2022-02-03 10:00:00,2648,Merchant 2648,Location 2648
277,1275,7853.48731434184,2022-10-02,Customer 1275,23,Address 1275,0,330,95.76692181306092,0.0665114211885339,47.67133353601729,1,Food,2022-01-14 17:00:00,2838,Merchant 2838,Location 2838
278,1276,4961.926428913047,2022-10-03,Customer 1276,31,Address 1276,0,499,25.40830020808809,0.2560597429293317,60.60527992897917,0,Travel,2022-01-21 18:00:00,2733,Merchant 2733,Location 2733
279,1276,4961.926428913047,2022-10-03,Customer 1276,31,Address 1276,0,667,77.68854755312054,0.3270062223699993,85.15330771817007,0,Online,2022-01-28 18:00:00,2293,Merchant 2293,Location 2293
280,1276,4961.926428913047,2022-10-03,Customer 1276,31,Address 1276,0,691,66.42078488287518,0.4085459945427959,80.28025091429441,0,Online,2022-01-29 18:00:00,2886,Merchant 2886,Location 2886
281,1277,5042.199848161743,2022-10-04,Customer 1277,22,Address 1277,0,94,79.77488953148558,0.4604078745218216,85.86740383135798,0,Travel,2022-01-04 21:00:00,2680,Merchant 2680,Location 2680
282,1277,5042.199848161743,2022-10-04,Customer 1277,22,Address 1277,0,833,73.29570994113007,0.6168347773092807,71.52131228586501,0,Online,2022-02-04 16:00:00,2269,Merchant 2269,Location 2269
283,1279,7156.870920112488,2022-10-06,Customer 1279,37,Address 1279,0,660,86.18244074893154,0.4484428384534927,65.52107415673018,0,Food,2022-01-28 11:00:00,2832,Merchant 2832,Location 2832
284,1280,8295.281557902284,2022-10-07,Customer 1280,60,Address 1280,0,336,64.2996060597047,0.7985862568880285,64.06478658704091,0,Retail,2022-01-14 23:00:00,2899,Merchant 2899,Location 2899
285,1280,8295.281557902284,2022-10-07,Customer 1280,60,Address 1280,0,906,90.38789073571203,0.4035529825012005,34.79164660531628,0,Retail,2022-02-07 17:00:00,2081,Merchant 2081,Location 2081
286,1281,3183.466494213557,2022-10-08,Customer 1281,33,Address 1281,0,199,60.700759795200256,0.3540911370424252,74.8024137001501,1,Retail,2022-01-09 06:00:00,2679,Merchant 2679,Location 2679
287,1281,3183.466494213557,2022-10-08,Customer 1281,33,Address 1281,0,355,76.34999350541855,0.5964349376833589,70.79176647757191,0,Retail,2022-01-15 18:00:00,2661,Merchant 2661,Location 2661
288,1282,7308.69730189397,2022-10-09,Customer 1282,39,Address 1282,0,418,14.19155734948768,0.6267284710613488,76.2766117703057,0,Other,2022-01-18 09:00:00,2994,Merchant 2994,Location 2994
289,1282,7308.69730189397,2022-10-09,Customer 1282,39,Address 1282,0,742,99.88740974312738,0.7890169520191657,10.190064896318486,0,Travel,2022-01-31 21:00:00,2971,Merchant 2971,Location 2971
290,1283,9408.482074265525,2022-10-10,Customer 1283,63,Address 1283,0,461,27.578224851691395,0.4154593404725986,57.62801474687827,0,Food,2022-01-20 04:00:00,2374,Merchant 2374,Location 2374
291,1285,6040.584196953391,2022-10-12,Customer 1285,47,Address 1285,0,362,71.7368591339746,0.5059911088157398,30.772897574209527,0,Food,2022-01-16 01:00:00,2271,Merchant 2271,Location 2271
292,1286,7665.932450291637,2022-10-13,Customer 1286,19,Address 1286,0,72,57.31615922446038,0.1617728586912705,53.91674221753586,1,Online,2022-01-03 23:00:00,2495,Merchant 2495,Location 2495
293,1286,7665.932450291637,2022-10-13,Customer 1286,19,Address 1286,0,351,28.343420494036856,0.6250968090329804,76.11121319258898,0,Food,2022-01-15 14:00:00,2697,Merchant 2697,Location 2697
294,1287,9561.510600327694,2022-10-14,Customer 1287,34,Address 1287,0,645,67.27985921251647,0.027235597018043,40.902286825448925,0,Retail,2022-01-27 20:00:00,2014,Merchant 2014,Location 2014
295,1289,9393.91094329131,2022-10-16,Customer 1289,31,Address 1289,0,560,37.37105363161972,0.2511722043323737,63.46213451883141,0,Food,2022-01-24 07:00:00,2283,Merchant 2283,Location 2283
296,1289,9393.91094329131,2022-10-16,Customer 1289,31,Address 1289,0,607,58.881829218778016,0.5489740627530201,49.12298790567034,1,Online,2022-01-26 06:00:00,2365,Merchant 2365,Location 2365
297,1289,9393.91094329131,2022-10-16,Customer 1289,31,Address 1289,0,974,85.88659811810663,0.9163748915478472,39.954165552392894,0,Online,2022-02-10 13:00:00,2625,Merchant 2625,Location 2625
298,1292,5713.487344025388,2022-10-19,Customer 1292,33,Address 1292,0,221,53.84797949558436,0.210648526054667,47.443041935154895,0,Food,2022-01-10 04:00:00,2094,Merchant 2094,Location 2094
299,1292,5713.487344025388,2022-10-19,Customer 1292,33,Address 1292,0,317,22.18984231519618,0.8705355626587007,64.93988674382405,0,Online,2022-01-14 04:00:00,2771,Merchant 2771,Location 2771
300,1293,3955.560715841445,2022-10-20,Customer 1293,51,Address 1293,0,428,11.567143945631798,0.6339060442714397,20.79480941546964,0,Food,2022-01-18 19:00:00,2369,Merchant 2369,Location 2369
301,1295,5483.470359081937,2022-10-22,Customer 1295,60,Address 1295,0,506,81.71166645699894,0.5391930404729627,88.89654527087248,0,Other,2022-01-22 01:00:00,2857,Merchant 2857,Location 2857
302,1296,1364.6379176550022,2022-10-23,Customer 1296,28,Address 1296,0,842,41.8227353715044,0.1696831797286961,97.90502270872146,0,Food,2022-02-05 01:00:00,2935,Merchant 2935,Location 2935
303,1299,4661.555925923707,2022-10-26,Customer 1299,31,Address 1299,0,134,33.800957892074884,0.6752844762825353,81.10453304374346,0,Food,2022-01-06 13:00:00,2511,Merchant 2511,Location 2511
304,1299,4661.555925923707,2022-10-26,Customer 1299,31,Address 1299,0,587,72.41360119397154,0.3281384083244372,79.87859224113026,0,Food,2022-01-25 10:00:00,2881,Merchant 2881,Location 2881
305,1299,4661.555925923707,2022-10-26,Customer 1299,31,Address 1299,0,590,70.54331536441717,0.7297890965313768,68.27403800691818,0,Food,2022-01-25 13:00:00,2460,Merchant 2460,Location 2460
306,1300,2446.8989581877204,2022-10-27,Customer 1300,40,Address 1300,0,334,47.59519154883488,0.9480732830039864,51.916807419107215,0,Other,2022-01-14 21:00:00,2474,Merchant 2474,Location 2474
307,1302,2670.1130146853484,2022-10-29,Customer 1302,54,Address 1302,0,12,95.55400891993546,0.4517349450635481,17.797222024189402,0,Food,2022-01-01 11:00:00,2746,Merchant 2746,Location 2746
308,1303,6650.9563718712825,2022-10-30,Customer 1303,35,Address 1303,0,633,11.705082409397097,0.5219771425792494,71.57334690739006,0,Food,2022-01-27 08:00:00,2961,Merchant 2961,Location 2961
309,1304,9631.517578499512,2022-10-31,Customer 1304,62,Address 1304,0,420,79.33627628450796,0.0069085722737294,38.9607820625247,0,Retail,2022-01-18 11:00:00,2997,Merchant 2997,Location 2997
310,1304,9631.517578499512,2022-10-31,Customer 1304,62,Address 1304,0,911,44.88713449114011,0.7560285737450182,83.78950268867644,0,Retail,2022-02-07 22:00:00,2801,Merchant 2801,Location 2801
311,1305,4624.660778614991,2022-11-01,Customer 1305,23,Address 1305,0,310,76.94851055777721,0.0838056407330528,83.10914211490532,0,Other,2022-01-13 21:00:00,2469,Merchant 2469,Location 2469
312,1307,8449.539575651721,2022-11-03,Customer 1307,31,Address 1307,0,557,66.24446927138561,0.7081166726390359,58.845687841143416,0,Food,2022-01-24 04:00:00,2301,Merchant 2301,Location 2301
313,1309,6507.017839612834,2022-11-05,Customer 1309,39,Address 1309,0,644,73.44126228893867,0.7891194333920231,80.15488067358145,0,Other,2022-01-27 19:00:00,2529,Merchant 2529,Location 2529
314,1311,9253.478916937507,2022-11-07,Customer 1311,25,Address 1311,0,7,51.1470964781812,0.1098916756547063,55.383112817522296,0,Food,2022-01-01 06:00:00,2096,Merchant 2096,Location 2096
315,1311,9253.478916937507,2022-11-07,Customer 1311,25,Address 1311,0,151,46.265651867845264,0.6983944973107784,91.20674786727866,0,Retail,2022-01-07 06:00:00,2920,Merchant 2920,Location 2920
316,1311,9253.478916937507,2022-11-07,Customer 1311,25,Address 1311,0,335,84.74839337828455,0.4041609764191658,94.06588628576188,0,Online,2022-01-14 22:00:00,2919,Merchant 2919,Location 2919
317,1311,9253.478916937507,2022-11-07,Customer 1311,25,Address 1311,0,376,30.412437389916438,0.4110693200572858,13.28764210371413,0,Food,2022-01-16 15:00:00,2645,Merchant 2645,Location 2645
318,1311,9253.478916937507,2022-11-07,Customer 1311,25,Address 1311,0,834,38.981553666269264,0.8906371648924568,97.8574375634752,0,Online,2022-02-04 17:00:00,2154,Merchant 2154,Location 2154
319,1312,6018.443646739725,2022-11-08,Customer 1312,26,Address 1312,0,989,20.443810594610373,0.0295433289723273,17.84848107618984,0,Food,2022-02-11 04:00:00,2284,Merchant 2284,Location 2284
320,1315,3432.0462856822232,2022-11-11,Customer 1315,51,Address 1315,0,476,54.66513489536387,0.1169527989236673,75.82077035751816,0,Online,2022-01-20 19:00:00,2976,Merchant 2976,Location 2976
321,1315,3432.0462856822232,2022-11-11,Customer 1315,51,Address 1315,0,592,57.87803871732218,0.043564933200842,73.96965272229485,0,Retail,2022-01-25 15:00:00,2256,Merchant 2256,Location 2256
322,1316,1538.0330397909063,2022-11-12,Customer 1316,41,Address 1316,0,253,52.32859080638063,0.5105081670860443,15.053521973225672,0,Travel,2022-01-11 12:00:00,2033,Merchant 2033,Location 2033
323,1318,3354.518348759637,2022-11-14,Customer 1318,61,Address 1318,0,523,10.933045904656083,0.1649689650904061,77.91709089903293,0,Other,2022-01-22 18:00:00,2090,Merchant 2090,Location 2090
324,1319,5564.493480735172,2022-11-15,Customer 1319,38,Address 1319,0,893,31.218274539629405,0.042641379008624,87.6023926816555,0,Travel,2022-02-07 04:00:00,2655,Merchant 2655,Location 2655
325,1320,4674.919670572002,2022-11-16,Customer 1320,48,Address 1320,0,216,91.44727683785102,0.0498583601810919,33.346974587766816,0,Retail,2022-01-09 23:00:00,2533,Merchant 2533,Location 2533
326,1321,2685.9423652780533,2022-11-17,Customer 1321,47,Address 1321,0,13,47.13851441157395,0.4448031201651125,64.78165788186897,0,Other,2022-01-01 12:00:00,2092,Merchant 2092,Location 2092
327,1321,2685.9423652780533,2022-11-17,Customer 1321,47,Address 1321,0,15,99.83263446243002,0.8279264002423734,35.45084414311964,0,Other,2022-01-01 14:00:00,2849,Merchant 2849,Location 2849
328,1322,9411.508716680992,2022-11-18,Customer 1322,29,Address 1322,0,82,38.43137755298227,0.084979207388952,89.92128590628081,0,Online,2022-01-04 09:00:00,2282,Merchant 2282,Location 2282
329,1322,9411.508716680992,2022-11-18,Customer 1322,29,Address 1322,0,299,53.65543294021365,0.2610608466124333,87.3613393910834,0,Travel,2022-01-13 10:00:00,2243,Merchant 2243,Location 2243
330,1322,9411.508716680992,2022-11-18,Customer 1322,29,Address 1322,0,676,26.700167800701976,0.7995937913277578,86.20317958871541,0,Food,2022-01-29 03:00:00,2501,Merchant 2501,Location 2501
331,1322,9411.508716680992,2022-11-18,Customer 1322,29,Address 1322,0,860,14.377501183070512,0.8305286093856156,78.78711195110192,0,Retail,2022-02-05 19:00:00,2408,Merchant 2408,Location 2408
332,1322,9411.508716680992,2022-11-18,Customer 1322,29,Address 1322,0,905,64.09589461181153,0.4777419058693507,98.2408375996488,0,Travel,2022-02-07 16:00:00,2239,Merchant 2239,Location 2239
333,1328,4443.037377459592,2022-11-24,Customer 1328,62,Address 1328,0,347,45.02844839488476,0.982233144189468,55.28799945162703,0,Other,2022-01-15 10:00:00,2382,Merchant 2382,Location 2382
334,1328,4443.037377459592,2022-11-24,Customer 1328,62,Address 1328,0,819,80.55842031263705,0.0202296675933418,14.932056074403537,0,Retail,2022-02-04 02:00:00,2235,Merchant 2235,Location 2235
335,1330,8773.956940488475,2022-11-26,Customer 1330,63,Address 1330,1,123,70.83894725546456,0.269505804949578,76.92373657516502,1,Other,2022-01-06 02:00:00,2169,Merchant 2169,Location 2169
336,1330,8773.956940488475,2022-11-26,Customer 1330,63,Address 1330,1,442,92.38660636515849,0.386953239126781,91.34460458205795,0,Other,2022-01-19 09:00:00,2398,Merchant 2398,Location 2398
337,1330,8773.956940488475,2022-11-26,Customer 1330,63,Address 1330,1,933,43.31408994984277,0.719368166041893,29.3985429532272,0,Other,2022-02-08 20:00:00,2414,Merchant 2414,Location 2414
338,1334,4572.64687327948,2022-11-30,Customer 1334,41,Address 1334,0,916,56.376547151977306,0.4528922347432437,48.32297180233819,0,Other,2022-02-08 03:00:00,2521,Merchant 2521,Location 2521
339,1336,9996.99152465927,2022-12-02,Customer 1336,42,Address 1336,0,60,82.91599923239106,0.7012128117494796,56.39017672096056,0,Retail,2022-01-03 11:00:00,2479,Merchant 2479,Location 2479
340,1339,7374.113944470907,2022-12-05,Customer 1339,53,Address 1339,0,371,41.02830654379494,0.8685587035542267,50.12328348996043,0,Other,2022-01-16 10:00:00,2262,Merchant 2262,Location 2262
341,1340,7309.477444001682,2022-12-06,Customer 1340,43,Address 1340,0,595,14.71386198547468,0.6844904001802953,89.72475793223832,0,Other,2022-01-25 18:00:00,2387,Merchant 2387,Location 2387
342,1343,8272.536631790612,2022-12-09,Customer 1343,48,Address 1343,0,495,32.92013195873318,0.1591698486560371,80.31494214920204,0,Other,2022-01-21 14:00:00,2397,Merchant 2397,Location 2397
343,1345,7264.807041213747,2022-12-11,Customer 1345,52,Address 1345,0,53,42.08401695356378,0.5687201877502441,44.00543975418234,0,Food,2022-01-03 04:00:00,2262,Merchant 2262,Location 2262
344,1345,7264.807041213747,2022-12-11,Customer 1345,52,Address 1345,0,400,94.81678805829148,0.6492773003309911,12.078964200398689,0,Travel,2022-01-17 15:00:00,2329,Merchant 2329,Location 2329
345,1345,7264.807041213747,2022-12-11,Customer 1345,52,Address 1345,0,957,13.131711320985104,0.6030675005883553,44.27028066955624,0,Online,2022-02-09 20:00:00,2195,Merchant 2195,Location 2195
346,1346,5760.88763144699,2022-12-12,Customer 1346,36,Address 1346,0,318,64.22877239230128,0.6173716445774726,45.88273508416468,0,Retail,2022-01-14 05:00:00,2335,Merchant 2335,Location 2335
347,1347,8935.00714558585,2022-12-13,Customer 1347,20,Address 1347,0,9,37.182411723100415,0.0104709053716154,75.65994449829373,1,Retail,2022-01-01 08:00:00,2612,Merchant 2612,Location 2612
348,1348,1599.2290316885878,2022-12-14,Customer 1348,41,Address 1348,0,724,13.471081558436213,0.577930207021867,12.40996273327013,0,Online,2022-01-31 03:00:00,2685,Merchant 2685,Location 2685
349,1350,3431.9397182364382,2022-12-16,Customer 1350,49,Address 1350,0,410,25.0084947085094,0.1611616254570316,84.20239258527035,0,Other,2022-01-18 01:00:00,2974,Merchant 2974,Location 2974
350,1350,3431.9397182364382,2022-12-16,Customer 1350,49,Address 1350,0,942,12.611478926976906,0.7187946248769317,54.02493330013226,0,Other,2022-02-09 05:00:00,2436,Merchant 2436,Location 2436
351,1351,6685.598453640112,2022-12-17,Customer 1351,32,Address 1351,0,280,16.219860051456457,0.7701598012954176,31.214831319840613,0,Retail,2022-01-12 15:00:00,2553,Merchant 2553,Location 2553
352,1351,6685.598453640112,2022-12-17,Customer 1351,32,Address 1351,0,588,74.32146924411033,0.6108114169536368,63.01423970331876,0,Other,2022-01-25 11:00:00,2142,Merchant 2142,Location 2142
353,1352,8130.737892776473,2022-12-18,Customer 1352,20,Address 1352,0,518,77.02315549089194,0.6302915926782255,58.71501977905394,0,Other,2022-01-22 13:00:00,2444,Merchant 2444,Location 2444
354,1354,3903.794554497941,2022-12-20,Customer 1354,45,Address 1354,0,274,35.92410077105648,0.9507628829289666,59.425774167905104,0,Travel,2022-01-12 09:00:00,2262,Merchant 2262,Location 2262
355,1356,7927.594272471447,2022-12-22,Customer 1356,44,Address 1356,0,517,63.14752710370071,0.173290010578529,19.508543963332247,0,Retail,2022-01-22 12:00:00,2372,Merchant 2372,Location 2372
356,1356,7927.594272471447,2022-12-22,Customer 1356,44,Address 1356,0,852,64.40294608397701,0.3808382363597588,26.99668374959913,0,Retail,2022-02-05 11:00:00,2406,Merchant 2406,Location 2406
357,1357,9999.776238940984,2022-12-23,Customer 1357,45,Address 1357,0,477,93.94593260347892,0.0714675533163863,24.96992408493694,0,Travel,2022-01-20 20:00:00,2711,Merchant 2711,Location 2711
358,1358,7039.2748357039445,2022-12-24,Customer 1358,51,Address 1358,0,449,12.95472549914229,0.8766561963606543,68.98309529639025,0,Retail,2022-01-19 16:00:00,2597,Merchant 2597,Location 2597
359,1359,8430.98651867882,2022-12-25,Customer 1359,53,Address 1359,0,107,58.084975288492096,0.3664545518768669,85.92834801769118,0,Online,2022-01-05 10:00:00,2908,Merchant 2908,Location 2908
360,1359,8430.98651867882,2022-12-25,Customer 1359,53,Address 1359,0,209,48.04486290773334,0.2883373503010789,57.25912840477829,0,Food,2022-01-09 16:00:00,2405,Merchant 2405,Location 2405
361,1359,8430.98651867882,2022-12-25,Customer 1359,53,Address 1359,0,239,53.97929249001216,0.3351857633051895,52.565828289984246,0,Retail,2022-01-10 22:00:00,2442,Merchant 2442,Location 2442
362,1360,6839.033502010339,2022-12-26,Customer 1360,55,Address 1360,0,516,19.74409229922852,0.3343613352889214,74.36791474172722,0,Travel,2022-01-22 11:00:00,2352,Merchant 2352,Location 2352
363,1365,2249.6838410311507,2022-12-31,Customer 1365,49,Address 1365,1,170,27.459895442013668,0.4297705660959885,96.1462465106588,0,Other,2022-01-08 01:00:00,2514,Merchant 2514,Location 2514
364,1366,3069.6446371624597,2023-01-01,Customer 1366,45,Address 1366,0,732,50.90991296286472,0.4673429034772801,20.579962375247582,0,Online,2022-01-31 11:00:00,2045,Merchant 2045,Location 2045
365,1366,3069.6446371624597,2023-01-01,Customer 1366,45,Address 1366,0,786,27.48195585196696,0.2658286490724965,93.71489242553008,0,Other,2022-02-02 17:00:00,2553,Merchant 2553,Location 2553
366,1367,6381.958127861724,2023-01-02,Customer 1367,19,Address 1367,0,591,82.50807121975488,0.9740997104770862,18.78711993666675,0,Travel,2022-01-25 14:00:00,2709,Merchant 2709,Location 2709
367,1367,6381.958127861724,2023-01-02,Customer 1367,19,Address 1367,0,649,85.17938662507261,0.9825403046230244,13.865181883980757,0,Other,2022-01-28 00:00:00,2439,Merchant 2439,Location 2439
368,1367,6381.958127861724,2023-01-02,Customer 1367,19,Address 1367,0,964,14.572576131898854,0.1847927976811938,85.37776737167682,0,Food,2022-02-10 03:00:00,2088,Merchant 2088,Location 2088
369,1368,8411.644415758685,2023-01-03,Customer 1368,19,Address 1368,0,729,31.367785962935866,0.1853199849565174,36.44120404880266,0,Food,2022-01-31 08:00:00,2464,Merchant 2464,Location 2464
370,1374,2897.001043526318,2023-01-09,Customer 1374,47,Address 1374,0,52,90.81333790562653,0.0555455780239428,95.91411492767848,0,Retail,2022-01-03 03:00:00,2770,Merchant 2770,Location 2770
371,1376,5745.127918765053,2023-01-11,Customer 1376,53,Address 1376,0,441,59.292725283190485,0.8726630093340163,94.52720429262942,0,Online,2022-01-19 08:00:00,2204,Merchant 2204,Location 2204
372,1376,5745.127918765053,2023-01-11,Customer 1376,53,Address 1376,0,673,88.37478319965568,0.3863908869511046,50.54702732963176,0,Food,2022-01-29 00:00:00,2777,Merchant 2777,Location 2777
373,1376,5745.127918765053,2023-01-11,Customer 1376,53,Address 1376,0,877,77.26384488888628,0.1394057417340821,62.539239518004656,0,Online,2022-02-06 12:00:00,2497,Merchant 2497,Location 2497
374,1376,5745.127918765053,2023-01-11,Customer 1376,53,Address 1376,0,968,38.67638285599344,0.8729085939754808,72.92707380065482,0,Other,2022-02-10 07:00:00,2373,Merchant 2373,Location 2373
375,1377,7515.21069536373,2023-01-12,Customer 1377,46,Address 1377,0,195,60.1627950076116,0.829296851161239,46.79083873431522,0,Food,2022-01-09 02:00:00,2901,Merchant 2901,Location 2901
376,1381,4206.199489908408,2023-01-16,Customer 1381,58,Address 1381,0,219,26.705903742573543,0.8576199416102118,78.78591569653737,0,Online,2022-01-10 02:00:00,2388,Merchant 2388,Location 2388
377,1381,4206.199489908408,2023-01-16,Customer 1381,58,Address 1381,0,765,83.83365836596249,0.477154970483057,41.28986856697706,0,Retail,2022-02-01 20:00:00,2276,Merchant 2276,Location 2276
378,1382,2896.257873108053,2023-01-17,Customer 1382,40,Address 1382,0,343,99.61607032247228,0.8573620194529876,39.32528732599576,0,Other,2022-01-15 06:00:00,2235,Merchant 2235,Location 2235
379,1382,2896.257873108053,2023-01-17,Customer 1382,40,Address 1382,0,542,44.09464247346977,0.5685122195832132,77.2385186191252,0,Food,2022-01-23 13:00:00,2657,Merchant 2657,Location 2657
380,1385,4335.814031939231,2023-01-20,Customer 1385,36,Address 1385,0,626,25.5487291410875,0.3398546091264148,62.08117630253874,0,Retail,2022-01-27 01:00:00,2196,Merchant 2196,Location 2196
381,1386,4904.703903424508,2023-01-21,Customer 1386,25,Address 1386,0,841,99.57766068025052,0.0747855233784414,73.37717496183645,0,Food,2022-02-05 00:00:00,2539,Merchant 2539,Location 2539
382,1387,2137.201056640595,2023-01-22,Customer 1387,31,Address 1387,1,218,84.03821814533373,0.0865758331665561,21.68077849155916,0,Online,2022-01-10 01:00:00,2884,Merchant 2884,Location 2884
383,1389,1815.8344067650537,2023-01-24,Customer 1389,61,Address 1389,0,426,54.95473462280644,0.5636475976544718,17.4792547126216,0,Online,2022-01-18 17:00:00,2138,Merchant 2138,Location 2138
384,1389,1815.8344067650537,2023-01-24,Customer 1389,61,Address 1389,0,896,23.030133714144085,0.7061256485681822,36.79368847877865,0,Retail,2022-02-07 07:00:00,2304,Merchant 2304,Location 2304
385,1392,4900.652704449377,2023-01-27,Customer 1392,37,Address 1392,0,307,74.04598056616143,0.2694494353927176,13.478672536399934,0,Travel,2022-01-13 18:00:00,2239,Merchant 2239,Location 2239
386,1393,3238.1840967641533,2023-01-28,Customer 1393,47,Address 1393,0,266,32.85924468136734,0.6120335137046751,59.42213532077228,0,Travel,2022-01-12 01:00:00,2120,Merchant 2120,Location 2120
387,1393,3238.1840967641533,2023-01-28,Customer 1393,47,Address 1393,0,871,50.243254577059886,0.9506164401390956,71.62189340616376,0,Retail,2022-02-06 06:00:00,2875,Merchant 2875,Location 2875
388,1394,1417.6911109990574,2023-01-29,Customer 1394,31,Address 1394,0,194,25.807626781009997,0.1764083665963066,81.998406792034,0,Travel,2022-01-09 01:00:00,2176,Merchant 2176,Location 2176
389,1395,4381.287524149841,2023-01-30,Customer 1395,32,Address 1395,1,229,26.44706544020341,0.2589414407353841,94.0622960105692,0,Other,2022-01-10 12:00:00,2687,Merchant 2687,Location 2687
